key_id,player_id,family_name,given_name,birth_date,goal_keeper,defender,midfielder,forward,count_tournaments,list_tournaments,player_wikipedia_link
2324,P-65802,De Rossi,Daniele,1983-07-24,False,False,True,False,3,"2006, 2010, 2014",https://en.wikipedia.org/wiki/Daniele_De_Rossi
2325,P-19910,De Sanctis,Morgan,1977-03-26,True,False,False,False,1,2010,https://en.wikipedia.org/wiki/Morgan_De_Sanctis
2328,P-67615,De Sciglio,Mattia,1992-10-20,False,True,False,False,1,2014,https://en.wikipedia.org/wiki/Mattia_De_Sciglio
2332,P-48592,De Vlieger,Geert,1971-10-16,True,False,False,False,1,2002,https://en.wikipedia.org/wiki/Geert_De_Vlieger
2333,P-70280,de Vrij,Stefan,1992-02-05,False,True,False,False,2,"2014, 2022",https://en.wikipedia.org/wiki/Stefan_de_Vrij
2339,P-93449,de Zeeuw,Demy,1983-05-26,False,False,True,False,1,2010,https://en.wikipedia.org/wiki/Demy_de_Zeeuw
2340,P-56669,Debast,Zeno,2003-10-24,False,True,False,False,1,2022,https://en.wikipedia.org/wiki/Zeno_Debast
2343,P-43350,Debuchy,Mathieu,1985-07-28,False,True,False,False,1,2014,https://en.wikipedia.org/wiki/Mathieu_Debuchy
2344,P-96343,Deco,not applicable,1977-08-27,False,False,True,False,2,"2006, 2010",https://en.wikipedia.org/wiki/Deco
2346,P-21784,Dedić,Zlatko,1984-05-10,False,False,False,True,1,2010,https://en.wikipedia.org/wiki/Zlatko_Dedi%C4%87
2348,P-17071,Deflandre,Éric,1973-08-02,False,True,False,False,2,"1998, 2002",https://en.wikipedia.org/wiki/Eric_Deflandre
2349,P-42890,Defoe,Jermain,1982-10-07,False,False,False,True,1,2010,https://en.wikipedia.org/wiki/Jermain_Defoe
2351,P-03735,Defour,Steven,1988-04-15,False,False,True,False,1,2014,https://en.wikipedia.org/wiki/Steven_Defour
2352,P-06129,Degen,David,1983-02-15,False,False,True,False,1,2006,https://en.wikipedia.org/wiki/David_Degen
2353,P-10789,Degen,Philipp,1983-02-15,False,True,False,False,1,2006,https://en.wikipedia.org/wiki/Philipp_Degen
2354,P-59727,Degenek,Miloš,1994-04-28,False,True,False,False,2,"2018, 2022",https://en.wikipedia.org/wiki/Milo%C5%A1_Degenek
2359,P-84406,Dejagah,Ashkan,1986-07-05,False,False,True,False,2,"2014, 2018",https://en.wikipedia.org/wiki/Ashkan_Dejagah
2365,P-83836,Del Piero,Alessandro,1974-11-09,False,False,False,True,3,"1998, 2002, 2006",https://en.wikipedia.org/wiki/Alessandro_Del_Piero
2367,P-57615,Delaney,Thomas,1991-09-03,False,False,True,False,2,"2018, 2022",https://en.wikipedia.org/wiki/Thomas_Delaney
2372,P-19156,Delgado,Agustín,1974-12-23,False,False,False,True,2,"2002, 2006",https://en.wikipedia.org/wiki/Agust%C3%ADn_Delgado
2373,P-93287,Delgado,Edder,1986-11-20,False,False,True,False,1,2014,https://en.wikipedia.org/wiki/Edder_Delgado
2376,P-75104,Delgado,not applicable,1979-11-01,False,True,False,False,1,2006,https://en.wikipedia.org/wiki/Lu%C3%ADs_Delgado
2382,P-16053,Delph,Fabian,1989-11-21,False,True,False,False,1,2018,https://en.wikipedia.org/wiki/Fabian_Delph
2383,P-17035,Delvecchio,Marco,1973-04-07,False,False,False,True,1,2002,https://en.wikipedia.org/wiki/Marco_Delvecchio
2385,P-12533,Dembélé,Mousa,1987-07-16,False,False,True,False,2,"2014, 2018",https://en.wikipedia.org/wiki/Mousa_Demb%C3%A9l%C3%A9_(Belgian_footballer)
2386,P-97778,Dembélé,Ousmane,1997-05-15,False,False,False,True,2,"2018, 2022",https://en.wikipedia.org/wiki/Ousmane_Demb%C3%A9l%C3%A9
2388,P-75763,Demel,Guy,1981-06-13,False,True,False,False,2,"2006, 2010",https://en.wikipedia.org/wiki/Guy_Demel
2389,P-78640,DeMerit,Jay,1979-12-04,False,True,False,False,1,2010,https://en.wikipedia.org/wiki/Jay_DeMerit
2390,P-39810,Demichelis,Martín,1980-12-20,False,True,False,False,2,"2010, 2014",https://en.wikipedia.org/wiki/Mart%C3%ADn_Demichelis
2392,P-18672,Dempsey,Clint,1983-03-09,False,False,True,True,3,"2006, 2010, 2014",https://en.wikipedia.org/wiki/Clint_Dempsey
2395,P-73834,Dendoncker,Leander,1995-04-15,False,True,False,False,2,"2018, 2022",https://en.wikipedia.org/wiki/Leander_Dendoncker
2398,P-68599,Deng,Thomas,1997-03-20,False,True,False,False,1,2022,https://en.wikipedia.org/wiki/Thomas_Deng
2400,P-79146,Denílson,not applicable,1977-08-24,False,False,True,True,2,"1998, 2002",https://en.wikipedia.org/wiki/Den%C3%ADlson_de_Oliveira_Ara%C3%BAjo
2402,P-76640,Denisov,Igor,1984-05-17,False,False,True,False,1,2014,https://en.wikipedia.org/wiki/Igor_Denisov
2404,P-27540,Depay,Memphis,1994-02-13,False,False,False,True,2,"2014, 2022",https://en.wikipedia.org/wiki/Memphis_Depay
2407,P-84535,Derdiyok,Eren,1988-06-12,False,False,False,True,1,2010,https://en.wikipedia.org/wiki/Eren_Derdiyok
2410,P-79380,Desailly,Marcel,1968-09-07,False,True,False,False,2,"1998, 2002",https://en.wikipedia.org/wiki/Marcel_Desailly
2415,P-89452,Dest,Sergiño,2000-11-03,False,True,False,False,1,2022,https://en.wikipedia.org/wiki/Sergi%C3%B1o_Dest
2422,P-64249,Devlin,Cameron,1998-06-07,False,False,True,False,1,2022,https://en.wikipedia.org/wiki/Cameron_Devlin
2433,P-51388,Dhorasoo,Vikash,1973-10-10,False,False,True,False,1,2006,https://en.wikipedia.org/wiki/Vikash_Dhorasoo
2435,P-42659,Di Biagio,Luigi,1971-06-03,False,False,True,False,2,"1998, 2002",https://en.wikipedia.org/wiki/Luigi_Di_Biagio
2437,P-59777,Di Livio,Angelo,1966-07-26,False,False,True,False,2,"1998, 2002",https://en.wikipedia.org/wiki/Angelo_Di_Livio
2439,P-42113,Di María,Ángel,1988-02-14,False,False,True,True,4,"2010, 2014, 2018, 2022",https://en.wikipedia.org/wiki/%C3%81ngel_Di_Mar%C3%ADa
2441,P-75306,Di Natale,Antonio,1977-10-13,False,False,False,True,1,2010,https://en.wikipedia.org/wiki/Antonio_Di_Natale
2443,P-33622,Dia,Boulaye,1996-11-16,False,False,False,True,1,2022,https://en.wikipedia.org/wiki/Boulaye_Dia
2444,P-82555,Diaby,Abou,1986-05-11,False,False,True,False,1,2010,https://en.wikipedia.org/wiki/Abou_Diaby
2450,P-77769,Diallo,Abdou,1996-05-04,False,True,False,False,1,2022,https://en.wikipedia.org/wiki/Abdou_Diallo
2451,P-44035,Diallo,Abdoulaye,1992-03-30,True,False,False,False,1,2018,https://en.wikipedia.org/wiki/Abdoulaye_Diallo
2452,P-02673,Diallo,Omar,1972-09-28,True,False,False,False,1,2002,https://en.wikipedia.org/wiki/Omar_Diallo
2455,P-35019,Diao,Salif,1977-02-10,False,False,True,False,1,2002,https://en.wikipedia.org/wiki/Salif_Diao
2456,P-58415,Diarra,Alou,1981-07-15,False,False,True,False,2,"2006, 2010",https://en.wikipedia.org/wiki/Alou_Diarra
2457,P-10712,Dias,Rúben,1997-05-14,False,True,False,False,2,"2018, 2022",https://en.wikipedia.org/wiki/R%C3%BAben_Dias
2458,P-09292,Diatta,Krépin,1999-02-25,False,False,True,False,1,2022,https://en.wikipedia.org/wiki/Kr%C3%A9pin_Diatta
2459,P-16046,Diatta,Lamine,1975-07-02,False,True,False,False,1,2002,https://en.wikipedia.org/wiki/Lamine_Diatta
2463,P-37614,Díaz,Farid,1983-07-20,False,True,False,False,1,2018,https://en.wikipedia.org/wiki/Farid_D%C3%ADaz
2467,P-09945,Díaz,Ismael,1997-05-12,False,False,False,True,1,2018,"https://en.wikipedia.org/wiki/Ismael_D%C3%ADaz_(footballer,_born_1997)"
2468,P-81779,Díaz,Júnior,1983-09-12,False,True,False,False,1,2014,https://en.wikipedia.org/wiki/J%C3%BAnior_D%C3%ADaz
2469,P-74494,Díaz,Marcelo,1986-12-30,False,False,True,False,1,2014,https://en.wikipedia.org/wiki/Marcelo_D%C3%ADaz
2480,P-02795,Dida,not applicable,1973-10-07,True,False,False,False,3,"1998, 2002, 2006","https://en.wikipedia.org/wiki/Dida_(footballer,_born_1973)"
2483,P-59970,Didulica,Joey,1977-10-14,True,False,False,False,1,2006,https://en.wikipedia.org/wiki/Joey_Didulica
2484,P-54100,Dié,Serey,1984-11-07,False,False,True,False,1,2014,https://en.wikipedia.org/wiki/Serey_Di%C3%A9
2485,P-27280,Diédhiou,Famara,1992-12-15,False,False,False,True,1,2022,https://en.wikipedia.org/wiki/Famara_Di%C3%A9dhiou
2487,P-88928,Dieng,Bamba,2000-03-23,False,False,False,True,1,2022,https://en.wikipedia.org/wiki/Bamba_Dieng
2488,P-99821,Dieng,Seny,1994-11-23,True,False,False,False,1,2022,https://en.wikipedia.org/wiki/Seny_Dieng
2490,P-31219,Dier,Eric,1994-01-15,False,True,True,False,2,"2018, 2022",https://en.wikipedia.org/wiki/Eric_Dier
2494,P-67129,Digne,Lucas,1993-07-20,False,True,False,False,1,2014,https://en.wikipedia.org/wiki/Lucas_Digne
2497,P-92279,Dikgacoi,Kagisho,1984-11-24,False,False,True,False,1,2010,https://en.wikipedia.org/wiki/Kagisho_Dikgacoi
2506,P-93241,Dindane,Aruna,1980-11-26,False,False,False,True,2,"2006, 2010",https://en.wikipedia.org/wiki/Aruna_Dindane
2511,P-07076,Diomandé,Ismaël,1992-08-28,False,False,True,False,1,2014,https://en.wikipedia.org/wiki/Isma%C3%ABl_Diomand%C3%A9
2513,P-82212,Diop,Papa Bouba,1978-01-28,False,False,True,False,1,2002,https://en.wikipedia.org/wiki/Papa_Bouba_Diop
2515,P-84943,Diouf,El Hadji,1981-01-15,False,False,False,True,1,2002,https://en.wikipedia.org/wiki/El_Hadji_Diouf
2516,P-29136,Diouf,Mame Biram,1987-12-16,False,False,False,True,1,2018,https://en.wikipedia.org/wiki/Mame_Biram_Diouf
2517,P-98153,Dirar,Nabil,1986-02-25,False,True,False,False,1,2018,https://en.wikipedia.org/wiki/Nabil_Dirar
2521,P-91324,Disasi,Axel,1998-03-11,False,True,False,False,1,2022,https://en.wikipedia.org/wiki/Axel_Disasi
2522,P-24300,Diskerud,Mix,1990-10-02,False,False,True,False,1,2014,https://en.wikipedia.org/wiki/Mix_Diskerud
2528,P-59147,Djabou,Abdelmoumene,1987-01-31,False,False,True,False,1,2014,https://en.wikipedia.org/wiki/Abdelmoumene_Djabou
2529,P-75959,Djakpa,Constant,1986-10-17,False,True,False,False,1,2014,https://en.wikipedia.org/wiki/Constant_Djakpa
2530,P-10693,Djebbour,Rafik,1984-03-08,False,False,False,True,1,2010,https://en.wikipedia.org/wiki/Rafik_Djebbour
2531,P-56970,Djemba-Djemba,Eric,1981-05-04,False,False,True,False,1,2002,https://en.wikipedia.org/wiki/Eric_Djemba-Djemba
2532,P-75443,Djeugoué,Cédric,1992-08-28,False,True,False,False,1,2014,https://en.wikipedia.org/wiki/C%C3%A9dric_Djeugou%C3%A9
2533,P-59808,Djiku,Alexander,1994-08-09,False,True,False,False,1,2022,https://en.wikipedia.org/wiki/Alexander_Djiku
2537,P-80680,Djorkaeff,Youri,1968-03-09,False,False,True,False,2,"1998, 2002",https://en.wikipedia.org/wiki/Youri_Djorkaeff
2538,P-25758,Djourou,Johan,1987-01-18,False,True,False,False,3,"2006, 2014, 2018",https://en.wikipedia.org/wiki/Johan_Djourou
2540,P-72770,Dmitrović,Marko,1992-01-24,True,False,False,False,2,"2018, 2022",https://en.wikipedia.org/wiki/Marko_Dmitrovi%C4%87
2541,P-58907,Dōan,Ritsu,1998-06-16,False,False,True,False,1,2022,https://en.wikipedia.org/wiki/Ritsu_D%C5%8Dan
2553,P-40995,Doi,Yoichi,1973-07-25,True,False,False,False,1,2006,https://en.wikipedia.org/wiki/Yoichi_Doi
2556,P-29578,Doku,Jérémy,2002-05-27,False,False,False,True,1,2022,https://en.wikipedia.org/wiki/J%C3%A9r%C3%A9my_Doku
2558,P-72592,Dolberg,Kasper,1997-10-06,False,False,False,True,2,"2018, 2022",https://en.wikipedia.org/wiki/Kasper_Dolberg
2566,P-94877,Domínguez,Alexander,1987-06-05,True,False,False,False,2,"2014, 2022",https://en.wikipedia.org/wiki/Alexander_Dom%C3%ADnguez
2572,P-20335,Domoraud,Cyril,1971-07-22,False,True,False,False,1,2006,https://en.wikipedia.org/wiki/Cyril_Domoraud
2578,P-68818,Doni,Cristiano,1973-04-01,False,False,True,False,1,2002,https://en.wikipedia.org/wiki/Cristiano_Doni
2579,P-61927,Doni,not applicable,1979-10-22,True,False,False,False,1,2010,https://en.wikipedia.org/wiki/Doni_(footballer)
2583,P-05728,Donovan,Landon,1982-03-04,False,False,True,True,3,"2002, 2006, 2010",https://en.wikipedia.org/wiki/Landon_Donovan
2588,P-64659,Đorđević,Nenad,1979-08-07,False,True,False,False,1,2006,https://en.wikipedia.org/wiki/Nenad_%C4%90or%C4%91evi%C4%87
2589,P-33481,Đorđević,Predrag,1972-08-04,False,False,True,False,1,2006,https://en.wikipedia.org/wiki/Predrag_%C4%90or%C4%91evi%C4%87
2594,P-77047,dos Santos,Giovani,1989-05-11,False,False,True,True,3,"2010, 2014, 2018",https://en.wikipedia.org/wiki/Giovani_dos_Santos
2595,P-09951,dos Santos,Jonathan,1990-04-26,False,False,True,False,1,2018,https://en.wikipedia.org/wiki/Jonathan_dos_Santos
2596,P-35595,dos Santos,Julio,1983-05-07,False,False,True,False,1,2006,https://en.wikipedia.org/wiki/Julio_dos_Santos
2598,P-12652,Dossevi,Thomas,1979-03-06,False,False,True,False,1,2006,https://en.wikipedia.org/wiki/Thomas_Dossevi
2603,P-63253,Doumbia,Seydou,1987-12-31,False,False,False,True,1,2010,https://en.wikipedia.org/wiki/Seydou_Doumbia
2604,P-86227,Downing,Stewart,1984-07-22,False,False,True,False,1,2006,https://en.wikipedia.org/wiki/Stewart_Downing
2606,P-49094,Dräger,Mohamed,1996-06-25,False,True,False,False,1,2022,https://en.wikipedia.org/wiki/Mohamed_Dr%C3%A4ger
2608,P-50226,Dragutinović,Ivica,1975-11-13,False,True,False,False,1,2006,https://en.wikipedia.org/wiki/Ivica_Dragutinovi%C4%87
2609,P-51458,Draman,Haminu,1986-04-01,False,False,True,False,1,2006,https://en.wikipedia.org/wiki/Haminu_Draman
2610,P-21524,Draxler,Julian,1993-09-20,False,False,True,False,2,"2014, 2018",https://en.wikipedia.org/wiki/Julian_Draxler
2614,P-07453,Drmić,Josip,1992-08-08,False,False,False,True,2,"2014, 2018",https://en.wikipedia.org/wiki/Josip_Drmi%C4%87
2615,P-99466,Drogba,Didier,1978-03-11,False,False,False,True,3,"2006, 2010, 2014",https://en.wikipedia.org/wiki/Didier_Drogba
2620,P-56632,Drummond,Jervis,1976-09-08,False,True,False,False,2,"2002, 2006",https://en.wikipedia.org/wiki/Jervis_Drummond
2621,P-60686,Du,Wei,1982-02-09,False,True,False,False,1,2002,https://en.wikipedia.org/wiki/Du_Wei_(footballer)
2625,P-97912,Duarte,Óscar,1989-06-03,False,True,False,False,3,"2014, 2018, 2022","https://en.wikipedia.org/wiki/%C3%93scar_Duarte_(footballer,_born_1989)"
2631,P-08069,Duda,not applicable,1980-06-27,False,False,True,False,1,2010,"https://en.wikipedia.org/wiki/Duda_(footballer,_born_1980)"
2633,P-59886,Dudek,Jerzy,1973-03-23,True,False,False,False,1,2002,https://en.wikipedia.org/wiki/Jerzy_Dudek
2634,P-79645,Dudić,Milan,1979-11-01,False,True,False,False,1,2006,https://en.wikipedia.org/wiki/Milan_Dudi%C4%87
2635,P-02210,Dudka,Dariusz,1983-12-09,False,False,True,False,1,2006,https://en.wikipedia.org/wiki/Dariusz_Dudka
2636,P-18106,Duff,Damien,1979-03-02,False,False,True,False,1,2002,https://en.wikipedia.org/wiki/Damien_Duff
2637,P-74065,Dugarry,Christophe,1972-03-24,False,False,False,True,2,"1998, 2002",https://en.wikipedia.org/wiki/Christophe_Dugarry
2639,P-91029,Duke,Mitchell,1991-01-18,False,False,False,True,1,2022,https://en.wikipedia.org/wiki/Mitchell_Duke
2643,P-08415,Duljaj,Igor,1979-10-29,False,False,True,False,1,2006,https://en.wikipedia.org/wiki/Igor_Duljaj
2644,P-97615,Dumfries,Denzel,1996-04-18,False,True,False,False,1,2022,https://en.wikipedia.org/wiki/Denzel_Dumfries
2655,P-98853,Dunne,Richard,1979-09-21,False,True,False,False,1,2002,https://en.wikipedia.org/wiki/Richard_Dunne
2661,P-88680,Ďurica,Ján,1981-12-10,False,True,False,False,1,2010,https://en.wikipedia.org/wiki/J%C3%A1n_%C4%8Eurica
2662,P-28333,Đuričić,Anđelko,1980-11-21,True,False,False,False,1,2010,https://en.wikipedia.org/wiki/An%C4%91elko_%C4%90uri%C4%8Di%C4%87
2663,P-79754,Đuričić,Filip,1992-01-30,False,False,False,True,1,2022,https://en.wikipedia.org/wiki/Filip_%C4%90uri%C4%8Di%C4%87
2666,P-46023,Durm,Erik,1992-05-12,False,True,False,False,1,2014,https://en.wikipedia.org/wiki/Erik_Durm
2667,P-73907,Durmaz,Jimmy,1989-03-22,False,False,True,False,1,2018,https://en.wikipedia.org/wiki/Jimmy_Durmaz
2673,P-28151,Dybala,Paulo,1993-11-15,False,False,False,True,2,"2018, 2022",https://en.wikipedia.org/wiki/Paulo_Dybala
2674,P-34406,Dyer,Kieron,1978-12-29,False,False,True,False,1,2002,https://en.wikipedia.org/wiki/Kieron_Dyer
2676,P-69896,Dzagoev,Alan,1990-06-17,False,False,True,False,2,"2014, 2018",https://en.wikipedia.org/wiki/Alan_Dzagoev
2678,P-31839,Džeko,Edin,1986-03-17,False,False,False,True,1,2014,https://en.wikipedia.org/wiki/Edin_D%C5%BEeko
2679,P-35818,Džemaili,Blerim,1986-04-12,False,False,True,False,3,"2006, 2014, 2018",https://en.wikipedia.org/wiki/Blerim_D%C5%BEemaili
2681,P-46048,Džinić,Elvedin,1985-08-25,False,True,False,False,1,2010,https://en.wikipedia.org/wiki/Elvedin_D%C5%BEini%C4%87
2684,P-37840,Dzyuba,Artem,1988-08-22,False,False,False,True,1,2018,https://en.wikipedia.org/wiki/Artem_Dzyuba
2693,P-02759,Ebosse,Enzo,1999-03-11,False,True,False,False,1,2022,https://en.wikipedia.org/wiki/Enzo_Ebosse
2694,P-92316,Eboué,Emmanuel,1983-06-04,False,True,False,False,2,"2006, 2010",https://en.wikipedia.org/wiki/Emmanuel_Ebou%C3%A9
2695,P-60139,Ebrahimi,Omid,1987-09-16,False,False,True,False,1,2018,https://en.wikipedia.org/wiki/Omid_Ebrahimi
2696,P-12630,Ebuehi,Tyronne,1995-12-16,False,True,False,False,1,2018,https://en.wikipedia.org/wiki/Tyronne_Ebuehi
2702,P-45065,Echiéjilé,Elderson,1988-01-20,False,True,False,False,2,"2010, 2018",https://en.wikipedia.org/wiki/Elderson_Echi%C3%A9jil%C3%A9
2706,P-20926,Eder,not applicable,1987-12-22,False,False,False,True,1,2014,https://en.wikipedia.org/wiki/Eder_(Portuguese_footballer)
2708,P-89248,Ederson,not applicable,1993-08-17,True,False,False,False,2,"2018, 2022","https://en.wikipedia.org/wiki/Ederson_(footballer,_born_1993)"
2710,P-26695,Edílson,not applicable,1971-09-17,False,False,False,True,1,2002,https://en.wikipedia.org/wiki/Ed%C3%ADlson
2714,P-35312,Edman,Erik,1978-11-11,False,True,False,False,2,"2002, 2006",https://en.wikipedia.org/wiki/Erik_Edman
2715,P-09270,Edmílson,not applicable,1976-07-10,False,True,False,False,1,2002,https://en.wikipedia.org/wiki/Edm%C3%ADlson
2721,P-48341,Edu,Maurice,1986-04-18,False,False,True,False,1,2010,https://en.wikipedia.org/wiki/Maurice_Edu
2723,P-37990,Eduardo,not applicable,1982-09-19,True,False,False,False,2,"2010, 2014",https://en.wikipedia.org/wiki/Eduardo_Carvalho
2724,P-15665,Eduardo,not applicable,1983-02-25,False,False,False,True,1,2014,https://en.wikipedia.org/wiki/Eduardo_da_Silva
2725,P-52850,Edwards,Carlos,1978-10-24,False,False,True,False,1,2006,https://en.wikipedia.org/wiki/Carlos_Edwards
2732,P-31548,Eggimann,Mario,1981-01-24,False,True,False,False,1,2010,https://en.wikipedia.org/wiki/Mario_Eggimann
2737,P-50741,Eguren,Sebastián,1981-01-08,False,False,True,False,1,2010,https://en.wikipedia.org/wiki/Sebasti%C3%A1n_Eguren
2738,P-40374,Egwuekwe,Azubuike,1989-07-16,False,True,False,False,1,2014,https://en.wikipedia.org/wiki/Azubuike_Egwuekwe
2748,P-47983,Ejide,Austin,1984-04-08,True,False,False,False,3,"2002, 2010, 2014",https://en.wikipedia.org/wiki/Austin_Ejide
2749,P-22123,Ejiofor,Eric,1979-07-21,False,True,False,False,1,2002,https://en.wikipedia.org/wiki/Eric_Ejiofor
2750,P-20019,Ekdal,Albin,1989-07-28,False,False,True,False,1,2018,https://en.wikipedia.org/wiki/Albin_Ekdal
2758,P-49027,Ekramy,Sherif,1983-07-10,True,False,False,False,1,2018,https://en.wikipedia.org/wiki/Sherif_Ekramy
2760,P-62364,El Ahmadi,Karim,1985-01-27,False,False,True,False,1,2018,https://en.wikipedia.org/wiki/Karim_El_Ahmadi
2764,P-32448,El Hadary,Essam,1973-01-15,True,False,False,False,1,2018,https://en.wikipedia.org/wiki/Essam_El_Hadary
2769,P-46107,El Kaabi,Ayoub,1993-06-25,False,False,False,True,1,2018,https://en.wikipedia.org/wiki/Ayoub_El_Kaabi
2771,P-80656,El Khannous,Bilal,2004-05-10,False,False,True,False,1,2022,https://en.wikipedia.org/wiki/Bilal_El_Khannous
2775,P-74320,El Said,Abdallah,1985-07-13,False,False,True,False,1,2018,https://en.wikipedia.org/wiki/Abdallah_El_Said
2776,P-86080,El Shenawy,Mohamed,1988-12-18,True,False,False,False,1,2018,https://en.wikipedia.org/wiki/Mohamed_El_Shenawy
2777,P-14026,El Yamiq,Jawad,1992-02-29,False,True,False,False,1,2022,https://en.wikipedia.org/wiki/Jawad_El_Yamiq
2780,P-56293,El-Jaouachi,Ahmed,1975-07-13,True,False,False,False,1,2002,https://en.wikipedia.org/wiki/Ahmed_Jaouachi
2789,P-78264,Elano,not applicable,1981-06-14,False,False,True,False,1,2010,https://en.wikipedia.org/wiki/Elano
2790,P-54429,Elduayen,Federico,1977-06-25,True,False,False,False,1,2002,https://en.wikipedia.org/wiki/Federico_Elduayen
2792,P-12995,Elia,Eljero,1987-02-13,False,False,False,True,1,2010,https://en.wikipedia.org/wiki/Eljero_Elia
2798,P-53863,Elliott,Simon,1974-06-10,False,False,True,False,1,2010,https://en.wikipedia.org/wiki/Simon_Elliott
2800,P-79017,Elmander,Johan,1981-05-27,False,False,False,True,1,2006,https://en.wikipedia.org/wiki/Johan_Elmander
2801,P-49004,Elmohamady,Ahmed,1987-09-09,False,True,False,False,1,2018,https://en.wikipedia.org/wiki/Ahmed_Elmohamady
2802,P-60871,Elneny,Mohamed,1992-07-11,False,False,True,False,1,2018,https://en.wikipedia.org/wiki/Mohamed_Elneny
2809,P-19193,Elvedi,Nico,1996-09-30,False,True,False,False,2,"2018, 2022",https://en.wikipedia.org/wiki/Nico_Elvedi
2812,P-96890,Emaná,Achille,1982-06-05,False,False,True,False,1,2010,https://en.wikipedia.org/wiki/Achille_Eman%C3%A1
2814,P-19075,Embolo,Breel,1997-02-14,False,False,False,True,2,"2018, 2022",https://en.wikipedia.org/wiki/Breel_Embolo
2817,P-95567,Emenike,Emmanuel,1987-05-10,False,False,False,True,1,2014,https://en.wikipedia.org/wiki/Emmanuel_Emenike
2818,P-52008,Emerson,not applicable,1976-04-04,False,False,True,False,2,"1998, 2006","https://en.wikipedia.org/wiki/Emerson_(footballer,_born_1976)"
2819,P-83566,Emerton,Brett,1979-02-22,False,True,True,False,2,"2006, 2010",https://en.wikipedia.org/wiki/Brett_Emerton
2823,P-42517,En-Nesyri,Youssef,1997-06-01,False,False,False,True,2,"2018, 2022",https://en.wikipedia.org/wiki/Youssef_En-Nesyri
2825,P-64146,Enayati,Reza,1976-09-23,False,False,False,True,1,2006,https://en.wikipedia.org/wiki/Reza_Enayati
2829,P-53282,Endo,Wataru,1993-02-09,False,True,True,False,2,"2018, 2022",https://en.wikipedia.org/wiki/Wataru_Endo
2830,P-61292,Endō,Yasuhito,1980-01-28,False,False,True,False,3,"2006, 2010, 2014",https://en.wikipedia.org/wiki/Yasuhito_End%C5%8D
2831,P-41303,Enevoldsen,Thomas,1987-07-27,False,False,True,False,1,2010,https://en.wikipedia.org/wiki/Thomas_Enevoldsen
2837,P-42565,Englebert,Gaëtan,1976-06-11,False,False,True,False,1,2002,https://en.wikipedia.org/wiki/Ga%C3%ABtan_Englebert
2839,P-48455,Enoh,Eyong,1986-03-23,False,False,True,False,2,"2010, 2014",https://en.wikipedia.org/wiki/Eyong_Enoh
2842,P-38878,Enrique,Luis,1970-05-08,False,False,True,False,3,"1994, 1998, 2002",https://en.wikipedia.org/wiki/Luis_Enrique
2844,P-39249,Enyeama,Vincent,1982-08-29,True,False,False,False,3,"2002, 2010, 2014",https://en.wikipedia.org/wiki/Vincent_Enyeama
2846,P-60079,Epalle,Joël,1978-02-20,False,False,True,False,1,2002,https://en.wikipedia.org/wiki/Jo%C3%ABl_Epalle
2847,P-70357,Epassy,Devis,1993-02-02,True,False,False,False,1,2022,https://en.wikipedia.org/wiki/Devis_Epassy
2848,P-55665,Eraković,Strahinja,2001-01-22,False,True,False,False,1,2022,https://en.wikipedia.org/wiki/Strahinja_Erakovi%C4%87
2849,P-53024,Erassa,Affo,1983-02-19,False,False,False,True,1,2006,https://en.wikipedia.org/wiki/Affo_Erassa
2850,P-52676,Erazo,Frickson,1988-05-05,False,True,False,False,1,2014,https://en.wikipedia.org/wiki/Frickson_Erazo
2851,P-58069,Ercan,Abdullah,1971-12-08,False,False,True,False,1,2002,https://en.wikipedia.org/wiki/Abdullah_Ercan
2853,P-37782,Erdem,Arif,1972-01-02,False,False,False,True,1,2002,https://en.wikipedia.org/wiki/Arif_Erdem
2855,P-41907,Ergić,Ivan,1981-01-21,False,False,True,False,1,2006,https://en.wikipedia.org/wiki/Ivan_Ergi%C4%87
2858,P-50104,Eriksen,Christian,1992-02-14,False,False,True,False,3,"2010, 2018, 2022",https://en.wikipedia.org/wiki/Christian_Eriksen
2867,P-01196,Erlić,Martin,1998-01-24,False,True,False,False,1,2022,https://en.wikipedia.org/wiki/Martin_Erli%C4%87
2878,P-91455,Escobar,Fidel,1995-01-09,False,True,False,False,1,2018,https://en.wikipedia.org/wiki/Fidel_Escobar
2879,P-81025,Escober,Donis,1981-02-03,True,False,False,False,2,"2010, 2014",https://en.wikipedia.org/wiki/Donis_Escober
2886,P-06468,Espinoza,Giovanny,1977-04-12,False,True,False,False,2,"2002, 2006",https://en.wikipedia.org/wiki/Giovanny_Espinoza
2889,P-53060,Espinoza,Roger,1986-10-25,False,False,True,True,2,"2010, 2014",https://en.wikipedia.org/wiki/Roger_Espinoza
2890,P-31347,Essediri,Karim,1979-07-29,False,True,False,False,1,2006,https://en.wikipedia.org/wiki/Karim_Essediri
2891,P-12805,Essien,Michael,1982-12-03,False,False,True,False,2,"2006, 2014",https://en.wikipedia.org/wiki/Michael_Essien
2900,P-08305,Estrada,Marco,1983-05-28,False,False,True,False,1,2010,https://en.wikipedia.org/wiki/Marco_Estrada_(footballer)
2901,P-44851,Estrada,Michael,1996-04-07,False,False,False,True,1,2022,https://en.wikipedia.org/wiki/Michael_Estrada
2902,P-52697,Estupiñán,Pervis,1998-01-21,False,True,False,False,1,2022,https://en.wikipedia.org/wiki/Pervis_Estupi%C3%B1%C3%A1n
